return_id,order_id,return_reason,return_date,refund_amount
7216,179967,Damaged Product,2024-03-11,18488.36
7217,134386,Late Delivery,2023-12-30,112543.25
7218,98209,Defective Item,2025-03-25,16934.9
7219,76352,Late Delivery,2024-01-22,70233.99
7220,16262,Wrong Product,2022-01-10,-12499.37
7221,54579,Damaged Product,2024-09-30,24076.1
7222,162879,Damaged Product,2025-07-28,26900.86
7223,137476,Quality Issue,2025-10-05,128473.64
7224,104536,Size Issue,2023-03-01,160986.61
7225,150760,Wrong Product,2024-03-09,725.52
7226,8480,Wrong Product,2023-05-28,101607.17
7227,52949,Quality Issue,2032-01-01,2324.29
7228,80200,Changed Mind,2022-06-05,25612.77
7229,27924,Size Issue,2022-10-13,147594.76
7230,195495,Quality Issue,2025-11-16,227056.99
7231,147761,Late Delivery,2023-08-18,20393.21
7232,100043,Defective Item,2022-09-21,4533.82
7233,21650,Quality Issue,2024-03-14,45315.16
7234,123037,Defective Item,2023-09-25,139846.13
7235,7606,Defective Item,2023-03-04,24386.71
7236,126878,Damaged Product,2022-02-27,2868.0
7237,103715,Changed Mind,2025-06-30,92983.74
7238,32849,Quality Issue,2025-02-14,8016.09
7239,188320,Changed Mind,2024-10-04,25993.25
7240,95356,Size Issue,2024-03-28,228782.98
7241,44479,Size Issue,2025-08-22,19310.35
7242,96121,Size Issue,2022-07-31,82676.25
7243,39569,Damaged Product,2024-11-30,48795.66
7244,50311,Damaged Product,2026-01-07,50232.56
7245,191681,Quality Issue,2022-05-02,37706.86
7246,139776,Changed Mind,2025-10-11,20321.81
7247,177067,Defective Item,2025-10-30,51294.81
7248,60376,Defective Item,2025-07-06,100082.32
7249,124838,Wrong Product,2025-01-31,15097.17
7250,49045,Wrong Product,2022-10-04,461.42
7251,47371,Late Delivery,2024-10-14,64712.6
7252,199753,Damaged Product,2025-07-10,15472.38
7253,93571,Size Issue,2023-07-15,67126.27
7254,89968,Late Delivery,2024-05-20,10951.81
7255,170556,Damaged Product,2024-11-06,149604.55
7256,175231,Changed Mind,2022-07-04,34831.01
7257,12271,Changed Mind,2024-04-23,42944.67
7258,129490,Wrong Product,2023-01-21,122817.6
7259,53266,Wrong Product,2023-10-07,299403.24
7260,62135,Quality Issue,2022-08-16,38297.22
7261,53543,Damaged Product,2022-06-16,145223.31
7262,64853,Defective Item,2022-08-22,22688.89
7263,11841,Quality Issue,2024-10-28,115517.03
7264,103528,Late Delivery,2025-11-01,177341.07
7265,92355,Damaged Product,2023-12-12,26786.21
7266,105927,Damaged Product,2024-12-17,96885.79
7267,184289,Damaged Product,2022-11-26,107383.79
7268,189055,Wrong Product,2022-04-02,16713.48
7269,182779,Quality Issue,2025-11-10,142198.16
7270,101341,Size Issue,2023-11-23,129701.02
7271,175438,Late Delivery,2022-02-07,21390.76
7272,140688,Changed Mind,2022-06-10,76944.41
7273,16127,Changed Mind,2023-08-19,143629.59
7274,30867,Damaged Product,2024-06-23,7614.52
7275,13925,Late Delivery,2022-11-26,104655.83
7276,55423,Changed Mind,2022-03-02,64126.41
7277,198639,Defective Item,2023-03-12,101570.63
7278,195743,Size Issue,2022-04-24,4309.82
7279,109219,Wrong Product,2023-01-19,118364.24
7280,94505,Quality Issue,2023-10-27,21143.93
7281,48247,Wrong Product,2025-09-21,76981.35
7282,23045,Size Issue,2025-07-16,136395.93
7283,181393,Changed Mind,2024-08-20,70437.8
7284,124385,Defective Item,2024-02-11,77504.15
7285,173620,Damaged Product,2022-10-31,134905.18
7286,106900,Quality Issue,2023-06-12,38991.12
7287,27577,Quality Issue,2023-11-26,4323.34
7288,134180,Defective Item,2023-04-05,28391.88
7289,152742,Quality Issue,2022-07-13,37397.96
7290,188788,Defective Item,2022-12-03,52876.28
7291,191924,Wrong Product,2024-02-14,139217.85
7292,118815,Wrong Product,2022-12-19,19442.83
7293,2394,Damaged Product,2024-12-17,32650.46
7294,110448,Late Delivery,2022-06-06,106890.06
7295,174385,Quality Issue,2023-02-22,148208.23
7296,113939,Size Issue,2024-03-07,74180.62
7297,76698,Damaged Product,2025-12-14,23934.42
7298,74250,Damaged Product,2023-08-15,66105.48
7299,19882,Late Delivery,2022-05-13,9348.06
7300,181736,Quality Issue,2025-01-23,35458.53
7301,124713,Size Issue,2024-03-22,1420.83
7302,94910,Damaged Product,2025-05-01,166646.67
7303,117180,Late Delivery,2022-11-18,130458.16
7304,147243,Defective Item,2025-12-13,36711.38
7305,179797,Late Delivery,2022-02-27,32748.38
7306,91733,Changed Mind,2022-10-25,4034.64
7307,86595,Quality Issue,2023-04-24,28119.43
7308,144081,Defective Item,2025-11-20,14657.7
7309,6739,Wrong Product,2022-11-12,70242.77
7310,163329,Wrong Product,2025-03-18,35196.4
7311,72879,Changed Mind,2023-02-15,174392.42
7312,65618,Quality Issue,2022-08-01,54182.12
7313,191017,Defective Item,2024-04-28,56711.85
7314,185395,Changed Mind,2025-11-01,24093.57
7315,35040,Quality Issue,2024-01-08,35505.51
7316,168341,Size Issue,2023-01-05,45838.21
7317,29041,Wrong Product,2025-06-07,729.06
7318,123704,Size Issue,2025-09-28,114168.97
7319,8493,Late Delivery,2023-12-30,23500.88
7320,1544,Changed Mind,2023-08-27,31242.78
7321,41821,Changed Mind,2024-03-30,59724.62
7322,29764,Wrong Product,2024-12-24,28338.46
7323,54745,Defective Item,2024-11-29,101118.29
7324,18694,Wrong Product,2022-01-29,81734.57
7325,145124,Changed Mind,2022-07-27,16744.38
7326,178711,Quality Issue,2023-03-01,24787.18
7327,55152,Size Issue,2022-12-06,4510.71
7328,157013,Quality Issue,2025-01-29,38777.96
7329,101681,Damaged Product,2022-12-22,36494.54
7330,65803,Quality Issue,2025-12-21,49327.08
7331,54412,Defective Item,2025-11-27,66440.08
7332,22528,Wrong Product,2022-09-16,105581.38
7333,15983,Damaged Product,2022-11-05,12252.56
7334,98689,Changed Mind,2022-08-23,52929.94
7335,37394,Defective Item,2026-01-24,43144.12
7336,127657,Changed Mind,2025-01-05,38957.97
7337,27996,Wrong Product,2025-06-20,79762.94
7338,53626,Late Delivery,2024-01-30,980.82
7339,29062,Defective Item,2022-06-21,98740.11
7340,192241,Late Delivery,2022-02-25,2346.22
7341,128098,Damaged Product,2022-06-16,20666.38
7342,139197,Damaged Product,2022-02-28,81730.45
7343,157210,Wrong Product,2022-05-04,146468.29
7344,150709,Wrong Product,2023-12-14,13868.32
7345,145203,Wrong Product,2025-07-28,159354.98
7346,192379,,2025-08-28,33589.04
7347,181912,Damaged Product,2025-07-18,92718.78
7348,134785,,2022-07-28,7688.01
7349,88519,Damaged Product,2025-05-18,136884.02
7350,52425,Defective Item,2024-07-03,6678.32
7351,128908,Size Issue,2025-10-05,36134.15
7352,35529,Defective Item,2023-01-14,8842.05
7353,48066,Defective Item,2025-06-28,28669.88
7354,56979,Quality Issue,2024-01-18,186069.95
7355,76766,Damaged Product,2025-12-15,65716.16
7356,257,Quality Issue,2022-04-18,161844.22
7357,9556,Size Issue,2022-07-19,6701.01
7358,81848,Quality Issue,2022-02-03,71687.3
7359,86668,Wrong Product,2022-07-22,12041.38
7360,198677,Changed Mind,2023-01-20,63972.68
7361,130738,Late Delivery,2024-02-04,11156.94
7362,173187,Wrong Product,2025-11-01,26369.43
7363,123232,Defective Item,2023-02-14,34900.41
7364,102539,Quality Issue,2023-02-18,126269.58
7365,37275,Late Delivery,2025-06-28,15337.79
7366,67081,Changed Mind,2025-02-20,61790.91
7367,147230,Quality Issue,2024-06-29,1192.67
7368,65647,Late Delivery,2025-04-24,57627.58
7369,158810,Quality Issue,2026-01-24,97909.8
7370,148591,Late Delivery,2023-10-29,25868.11
7371,41765,Late Delivery,2025-03-03,37481.04
7372,92513,Size Issue,2024-10-02,3260.92
7373,173854,Late Delivery,2023-11-15,49138.06
7374,192999,Defective Item,2022-07-21,36213.8
7375,51395,Late Delivery,2022-10-05,10217.49
7376,40575,Late Delivery,2022-11-10,12296.75
7377,176930,Damaged Product,2022-06-10,81821.58
7378,18107,Late Delivery,2022-11-10,73444.23
7379,167643,Defective Item,2025-03-09,26866.24
7380,138829,Damaged Product,2022-10-31,69175.73
7381,107171,Late Delivery,2023-03-15,82978.93
7382,22863,Size Issue,2022-07-31,21620.3
7383,46759,Wrong Product,2024-01-28,10126.56
7384,199135,Defective Item,2024-02-21,59364.6
7385,33057,Damaged Product,2022-02-09,97975.98
7386,24636,Late Delivery,2024-02-12,70602.65
7387,155141,Late Delivery,2023-06-02,1683335.89
7388,194374,Changed Mind,2023-08-18,84429.34
7389,19709,Quality Issue,2025-10-02,149969.59
7390,62192,Size Issue,2024-08-11,184701.38
7391,120766,Late Delivery,2023-09-22,1411.56
7392,145294,Changed Mind,2023-01-26,240919.52
7393,11698,Changed Mind,2023-03-13,27818.47
7394,53457,Quality Issue,2023-03-28,81634.66
7395,122260,Wrong Product,2024-04-21,43672.41
7396,36573,Size Issue,2023-10-08,122771.97
7397,69948,Late Delivery,2022-03-08,5116.0
7398,177520,Size Issue,2022-12-15,141741.53
7399,117148,Defective Item,2022-06-04,146536.02
7400,125081,Size Issue,2024-11-10,0.0
7401,193955,Late Delivery,2022-12-04,128283.79
7402,86307,Damaged Product,2022-06-27,140928.1
7403,139537,Defective Item,2022-10-08,74527.12
7404,198153,Defective Item,2025-11-09,75193.2
7405,181482,Wrong Product,2024-11-25,64050.38
7406,193472,Wrong Product,2025-11-02,39089.71
7407,97067,Defective Item,2024-12-20,47173.15
7408,168635,Late Delivery,2022-04-24,16772.54
7409,88372,Quality Issue,2022-03-18,82346.76
7410,8689,Damaged Product,2023-05-19,10157.95
7411,138776,Late Delivery,2023-07-25,29909.98
7412,8645,Size Issue,2023-07-01,7281.72
7413,194050,Damaged Product,2024-12-16,60695.13
7414,92612,Quality Issue,2022-06-14,23149.97
7415,157904,Damaged Product,2025-10-27,47891.73
7416,28272,Defective Item,2024-02-04,39325.88
7417,64064,Quality Issue,2025-10-24,83612.47
7418,183158,Size Issue,2024-09-25,23262.28
7419,68904,Late Delivery,2024-06-19,108205.65
7420,157002,Wrong Product,2024-09-03,4439.49
7421,64711,Damaged Product,2023-10-31,48389.24
7422,158681,Damaged Product,2022-10-28,64357.42
7423,158356,Defective Item,2022-09-18,51246.28
7424,168936,Quality Issue,2023-03-30,134058.16
7425,81981,Wrong Product,2024-12-05,17836.06
7426,85515,Damaged Product,2024-01-23,25253.39
7427,166336,Size Issue,2022-03-27,211943.04
7428,167422,Size Issue,2022-08-07,24115.6
7429,83303,Quality Issue,2024-02-05,196124.9
7430,180882,Quality Issue,2022-05-12,15237.14
7431,67431,Wrong Product,2025-08-02,137732.26
7432,140667,Changed Mind,2025-05-09,79544.43
7433,119190,Damaged Product,2025-07-11,369.19
7434,173223,Wrong Product,2025-06-08,17089.68
7435,53264,Changed Mind,2023-03-06,165054.77
7436,74548,Wrong Product,2023-04-09,45962.94
7437,44475,Defective Item,2024-06-22,28125.86
7438,89163,Changed Mind,2023-03-10,32322.69
7439,4831,Wrong Product,2022-08-09,238394.18
7440,182863,Wrong Product,2024-10-29,64520.51
7441,130867,Size Issue,2024-06-29,20731.66
7442,60832,Wrong Product,2023-08-07,49815.51
7443,1499,Changed Mind,2023-05-18,47060.34
7444,5596,Late Delivery,2024-03-20,3794.43
7445,112507,Quality Issue,2024-06-05,145628.11
7446,157330,Size Issue,2025-05-09,129764.39
7447,161527,Wrong Product,2025-03-04,119400.41
7448,164794,Late Delivery,2025-08-01,14315.18
7449,59491,Changed Mind,2025-11-09,73073.36
7450,102805,Late Delivery,2023-12-26,56062.94
7451,183125,Defective Item,2023-02-02,14817.91
7452,17918,Size Issue,2024-01-11,20077.53
7453,90519,Quality Issue,2022-02-14,125589.92
7454,13657,Defective Item,2024-02-07,37993.76
7455,137890,Wrong Product,2022-03-13,178033.8
7456,30600,Damaged Product,2023-11-11,83806.58
7457,141683,Wrong Product,2023-10-15,27607.39
7458,81273,Quality Issue,2024-10-13,194923.11
7459,113992,Quality Issue,2025-11-25,39059.93
7460,51337,Quality Issue,2023-08-28,55163.65
7461,117684,Late Delivery,2022-03-09,115583.47
7462,196529,Changed Mind,2022-02-08,327076.51
7463,174352,Wrong Product,2022-04-30,15085.61
7464,199928,Size Issue,2025-09-27,43619.98
7465,96550,Wrong Product,2022-04-10,85047.21
7466,32263,Size Issue,2022-03-25,23229.61
7467,18195,Damaged Product,2026-01-16,100841.54
7468,115354,Damaged Product,2022-12-30,120330.17
7469,122046,Defective Item,2024-01-24,48138.59
7470,173433,Defective Item,2023-01-07,16784.11
7471,90316,Changed Mind,2024-12-16,12216.97
7472,150079,Changed Mind,2024-10-10,14957.52
7473,85911,Wrong Product,2025-09-18,32470.04
7474,40844,Size Issue,2023-01-20,181373.28
7475,172619,Changed Mind,2022-02-15,134859.39
7476,153879,Size Issue,2023-05-13,76305.05
7477,146493,Damaged Product,2025-12-20,70385.19
7478,19082,Defective Item,2025-02-09,103818.73
7479,189583,Defective Item,2025-08-13,227381.63
7480,159572,Late Delivery,2025-07-09,36177.26
7481,178917,Quality Issue,2025-09-07,31457.15
7482,49364,Changed Mind,2032-01-01,991.5
7483,54574,Late Delivery,2025-06-21,52382.49
7484,15473,Late Delivery,2023-04-11,57962.96
7485,167691,Wrong Product,2025-07-08,72696.36
7486,63753,Defective Item,2024-07-01,63645.37
7487,104926,Wrong Product,2024-07-03,162667.66
7488,183174,Defective Item,2025-10-17,62872.94
7489,106204,Changed Mind,2024-06-26,326348.61
7490,109349,Damaged Product,2024-07-21,36199.53
7491,168932,Quality Issue,2025-03-11,152616.05
7492,59901,Size Issue,2023-03-14,60827.82
7493,134971,Changed Mind,2024-01-18,16644.31
7494,166118,Damaged Product,2025-03-18,118990.07
7495,164392,Quality Issue,2025-05-09,27010.29
7496,2364,Changed Mind,2023-11-18,47338.11
7497,21050,Damaged Product,2023-03-05,21744.84
7498,110818,Size Issue,2023-05-12,6148.63
7499,90617,Damaged Product,2025-04-20,60805.04
7500,119954,Defective Item,2023-05-28,11720.58
7501,14725,Quality Issue,2025-01-30,52407.2
7502,82506,Size Issue,2025-01-01,157506.2
7503,59612,Changed Mind,2023-06-02,83096.025
7504,75051,Damaged Product,2022-12-27,34908.22
7505,150128,Quality Issue,2024-10-27,94805.02
7506,188099,Wrong Product,2023-07-22,109372.44
7507,99633,Size Issue,2025-11-30,21576.12
7508,93495,Size Issue,2025-12-20,18159.77
7509,87395,Changed Mind,2024-12-29,57101.17
7510,15866,Wrong Product,2025-08-11,45854.35
7511,31016,Size Issue,2023-07-24,11105.58
7512,20687,Late Delivery,2023-11-11,58661.39
7513,27970,Quality Issue,2032-01-01,13175.91
7514,127626,Damaged Product,2024-01-03,78158.77
7515,44323,Size Issue,2024-12-02,153727.92
7516,174929,Late Delivery,2024-02-14,48774.14
7517,60470,Wrong Product,2023-12-17,166545.13
7518,43415,Wrong Product,2025-06-30,12367.95
7519,122826,Damaged Product,2024-06-01,4299.07
7520,163096,Quality Issue,2022-09-13,4515.86
7521,83358,Late Delivery,2023-09-22,49652.19
7522,132659,Size Issue,2022-07-17,37070.59
7523,22283,Wrong Product,2024-09-25,1195.6
7524,9455,Wrong Product,2025-07-30,14941.13
7525,149614,Changed Mind,2024-09-22,893.28
7526,174504,Late Delivery,2022-08-13,34812.03
7527,12326,Defective Item,2023-09-23,35942.58
7528,36750,Size Issue,2025-04-25,18650.59
7529,122761,Defective Item,2025-08-06,12288.29
7530,17903,Size Issue,2024-02-27,55042.65
7531,53260,Wrong Product,2025-01-15,11576.24
7532,170769,Quality Issue,2025-06-29,87529.37
7533,114388,Damaged Product,2025-12-01,60941.23
7534,193181,Damaged Product,2025-08-01,27040.52
7535,192065,Quality Issue,2022-05-23,64614.4
7536,84592,,2023-12-01,91496.21
7537,122006,Late Delivery,2023-05-08,62447.68
7538,13213,,2024-06-03,42130.6
7539,14075,Damaged Product,2023-10-10,53039.91
7540,36659,Wrong Product,2023-02-19,123661.28
7541,47308,Quality Issue,2022-12-01,153847.55
7542,139933,Damaged Product,2023-06-14,126091.76
7543,161965,Quality Issue,2025-01-26,127366.36
7544,102823,Late Delivery,2025-07-25,18224.96
7545,152975,Changed Mind,2022-03-27,71351.03
7546,14312,Size Issue,2024-02-07,30206.99
7547,4875,Defective Item,2022-01-27,108183.86
7548,17243,Wrong Product,2024-09-17,62910.52
7549,117070,Late Delivery,2025-05-30,69224.02
7550,116134,Damaged Product,2023-08-05,97721.8
7551,167097,Defective Item,2025-12-22,23250.67
7552,87921,Size Issue,2022-06-12,6981.42
7553,57927,Wrong Product,2024-08-13,42570.46
7554,190786,Late Delivery,2023-09-11,5777.94
7555,158018,Damaged Product,2024-05-14,116355.08
7556,120116,Quality Issue,2024-11-27,31884.4
7557,20825,Defective Item,2025-11-18,31093.67
7558,71839,Quality Issue,2025-06-22,88142.62
7559,51318,Changed Mind,2022-07-17,129417.11
7560,67016,Changed Mind,2022-06-01,130620.27
7561,12173,Late Delivery,2025-05-17,58460.32
7562,194386,Defective Item,2025-01-09,105520.07
7563,87178,Late Delivery,2024-05-12,48503.3
7564,11154,Wrong Product,2024-03-29,173862.75
7565,106809,Quality Issue,2022-08-07,14572.24
7566,89150,Damaged Product,2023-02-11,34501.34
7567,18929,Damaged Product,2022-06-17,12824.02
7568,164219,Damaged Product,2024-07-14,76032.11
7569,94262,Defective Item,2025-08-19,49343.59
7570,52384,Quality Issue,2023-01-22,11259.27
7571,121577,Quality Issue,2025-05-12,43813.85
7572,49307,Damaged Product,2022-10-17,29215.32
7573,3953,Changed Mind,2024-05-03,40531.29
7574,114911,Changed Mind,2022-10-14,12028.37
7575,187925,Size Issue,2025-09-12,83400.97
7576,136193,Wrong Product,2024-06-23,38640.25
7577,139984,Size Issue,2024-04-26,107950.67
7578,3871,Size Issue,2024-10-25,89939.91
7579,93828,Wrong Product,2025-04-11,49087.24
7580,192763,Quality Issue,2024-06-13,44357.79
7581,16585,Quality Issue,2024-03-06,4885.12
7582,147429,Damaged Product,2022-08-08,45699.84
7583,53878,Late Delivery,2025-01-13,9303.79
7584,51504,Late Delivery,2024-06-05,6104.26
7585,45113,Defective Item,2025-07-27,45199.62
7586,28347,Size Issue,2022-10-26,18744.31
7587,87147,Changed Mind,2022-05-06,44941.63
7588,157515,Changed Mind,2025-07-06,5826.14
7589,19687,Late Delivery,2025-05-29,30686.77
7590,21325,Quality Issue,2025-01-03,59748.79
7591,141738,Damaged Product,2023-12-10,68677.48
7592,142254,Damaged Product,2023-09-02,3343.42
7593,154054,Size Issue,2022-05-14,59562.69
7594,39235,Wrong Product,2024-04-30,93355.57
7595,128570,Defective Item,2025-02-13,29733.97
7596,19320,Quality Issue,2023-03-22,121930.67
7597,152765,Quality Issue,2024-06-16,25901.16
7598,100439,Defective Item,2023-06-01,118557.39
7599,33403,Changed Mind,2022-02-06,30337.03
7600,74927,,2024-09-16,35108.78
7601,89470,Quality Issue,2022-03-11,243675.23
7602,121762,Late Delivery,2023-12-28,158190.49
7603,120205,Damaged Product,2023-02-05,31303.86
7604,161964,Size Issue,2023-01-12,43039.63
7605,67583,Damaged Product,2024-06-29,134832.18
7606,62277,Quality Issue,2023-07-30,45340.71
7607,104509,Quality Issue,2024-03-18,66666.88
7608,184376,Damaged Product,2023-01-15,16910.88
7609,55820,Late Delivery,2023-01-27,17637.86
7610,102565,Defective Item,2024-04-17,11303.45
7611,148527,Size Issue,2025-07-26,77652.57
7612,15126,Defective Item,2023-01-26,122965.96
7613,1329,Late Delivery,2023-07-11,63982.72
7614,127365,Wrong Product,2022-09-24,25470.08
7615,174215,Damaged Product,2023-09-03,28523.18
7616,67781,Damaged Product,2023-04-14,19752.72
7617,105951,Changed Mind,2024-02-09,79400.11
7618,107298,Late Delivery,2024-08-04,87394.87
7619,175123,Defective Item,2024-06-16,16513.67
7620,183901,Quality Issue,2023-01-28,202324.05
7621,10543,Quality Issue,2025-10-17,33312.91
7622,172049,Damaged Product,2026-01-17,85977.42
